,churn_probability,pred_churn,CustomerID,Contract,PaymentMethod,MonthlyCharges,TotalCharges,tenure,SeniorCitizen
6692,0.37517247082318006,0,2159-TURXX,Month-to-month,Credit card (automatic),20.05,95.55,5,0
2248,0.37336969604190895,0,4332-MUOEZ,One year,Credit card (automatic),94.3,1818.3,20,1
6379,0.3728952551642471,0,6198-PNNSZ,One year,Bank transfer (automatic),109.8,6109.65,56,0
949,0.3692018240932549,0,9986-BONCE,Month-to-month,Bank transfer (automatic),20.95,85.5,4,0
2270,0.36776379432591283,0,8905-IAZPF,One year,Credit card (automatic),95.65,6744.2,69,0
29,0.3670691093657597,0,4412-YLTKF,Month-to-month,Electronic check,78.05,2135.5,27,1
773,0.3661086624621354,0,3237-AJGEH,Month-to-month,Mailed check,31.0,95.05,3,0
6969,0.36594245528461444,0,2758-RNWXS,One year,Electronic check,89.2,3251.3,35,0
843,0.36584731769812745,0,8849-GYOKR,One year,Bank transfer (automatic),106.55,5763.3,54,0
4059,0.363774881247458,0,9357-UJRUN,One year,Electronic check,58.35,1346.9,24,0
4862,0.3634662490519498,0,1629-DQQVB,Month-to-month,Bank transfer (automatic),50.1,709.5,14,0
4103,0.3631022872848712,0,6377-KSLXC,Month-to-month,Mailed check,19.95,107.05,5,0
26,0.36283021466862037,0,4846-WHAFZ,Month-to-month,Electronic check,76.5,2868.15,37,1
4781,0.36114892436515833,0,2019-HDCZY,Two year,Electronic check,102.6,6296.75,63,0
2782,0.3599350694797092,0,1543-LLLFT,One year,Mailed check,98.3,6066.55,61,1
3845,0.3596334667298386,0,1855-CFULU,Month-to-month,Mailed check,20.05,91.45,4,1
1674,0.3594309895473399,0,7623-TRNQN,Month-to-month,Mailed check,49.9,49.9,1,0
6076,0.3591873978968384,0,7824-PANSQ,Month-to-month,Bank transfer (automatic),80.65,4807.35,58,0
1088,0.3589209487946433,0,2748-MYRVK,One year,Bank transfer (automatic),99.9,6137.0,63,0
2368,0.3588869677588418,0,5533-RJFTJ,Month-to-month,Bank transfer (automatic),30.2,1453.1,49,0
4034,0.35874706038725135,0,8059-UDZFY,Month-to-month,Bank transfer (automatic),105.35,3465.05,33,1
3851,0.35832669410090157,0,5440-VHLUL,One year,Bank transfer (automatic),105.2,7386.05,69,0
4878,0.35821801738672643,0,3847-BAERP,Month-to-month,Mailed check,20.9,247.0,10,0
4020,0.3579487205017392,0,0484-FFVBJ,One year,Bank transfer (automatic),64.85,2010.95,32,0
6007,0.35726136078609716,0,9115-YQHGA,Month-to-month,Electronic check,51.1,2092.9,40,0
5687,0.35638909310399614,0,2480-SQIOB,Month-to-month,Electronic check,44.8,169.65,4,0
5989,0.35533861419340756,0,2308-STERM,Month-to-month,Mailed check,19.4,61.05,2,0
4514,0.3551315720066747,0,6080-TCMYC,Month-to-month,Electronic check,81.2,3292.3,40,0
2023,0.3540924286810786,0,7018-WBJNK,Month-to-month,Credit card (automatic),78.3,1033.95,13,0
5289,0.35401038288360226,0,1852-XEMDW,Month-to-month,Mailed check,65.05,1427.55,22,0
3411,0.3519182734362189,0,2911-WDXMV,Month-to-month,Credit card (automatic),80.55,1406.65,18,0
143,0.35170476918720744,0,1218-VKFPE,Month-to-month,Mailed check,19.0,233.55,12,0
958,0.3513965939921942,0,9378-FXTIZ,One year,Credit card (automatic),70.15,3715.65,54,0
42,0.35099503510453534,0,2656-FMOKZ,Month-to-month,Mailed check,74.45,1145.7,15,1
1260,0.3507672150909242,0,9565-JSNFM,One year,Bank transfer (automatic),70.45,2597.6,38,0
6980,0.35070847719205195,0,9364-YKUVW,Month-to-month,Mailed check,19.8,309.4,15,0
5288,0.3506304635086467,0,6112-KTHFQ,Month-to-month,Mailed check,19.3,279.3,13,0
5228,0.34988194801590083,0,7787-BNTZM,Month-to-month,Bank transfer (automatic),20.15,130.5,6,0
1363,0.3492152494526362,0,2794-XIMMO,One year,Electronic check,60.45,3184.25,53,0
6394,0.34821873192587866,0,6383-ZTSIW,One year,Mailed check,99.1,3877.95,39,1
3287,0.34760059428977974,0,4623-ZKHLY,Month-to-month,Bank transfer (automatic),20.45,471.55,22,0
2586,0.34756574877403335,0,5651-YLPRD,Month-to-month,Electronic check,86.1,2723.75,32,0
6144,0.3462749538933057,0,2419-FSORS,Two year,Electronic check,108.4,7719.5,72,0
6756,0.3454822949498519,0,5850-BDWCY,Month-to-month,Mailed check,20.2,123.65,6,0
1872,0.344082034510135,0,1452-KIOVK,Month-to-month,Credit card (automatic),89.1,1949.4,22,0
2585,0.3424419259508645,0,4002-BQWPQ,Month-to-month,Bank transfer (automatic),81.75,2028.8,25,0
3686,0.34225683509041227,0,7516-GMHUV,Two year,Credit card (automatic),105.05,5163.3,50,1
6628,0.3408745717994487,0,4726-DLWQN,Month-to-month,Bank transfer (automatic),70.35,3454.6,50,1
2745,0.34079306007818666,0,4660-IRIBM,Month-to-month,Mailed check,87.9,1500.5,18,0
1976,0.34011418545946925,0,1095-WGNGG,Two year,Bank transfer (automatic),101.05,5971.25,61,0
6360,0.33969077434098965,0,7356-AYNJP,One year,Electronic check,23.9,97.5,4,0
3630,0.3360369520277743,0,3787-TRIAL,Month-to-month,Electronic check,26.05,565.75,21,0
3443,0.3358441521681924,0,4079-VTGLK,Two year,Electronic check,74.85,2181.75,30,1
2113,0.334767089279529,0,5697-GOMBF,Month-to-month,Electronic check,35.9,973.65,28,1
1151,0.3340653624797064,0,9039-RBEEE,Month-to-month,Credit card (automatic),48.95,1880.85,39,0
4830,0.3323226032888782,0,5863-OOKCL,Month-to-month,Mailed check,18.85,163.2,10,0
2002,0.33229054096204086,0,1744-JHKYS,Month-to-month,Electronic check,24.7,780.2,34,0
5615,0.3314007105891102,0,7159-NOKYQ,Two year,Electronic check,93.15,6368.2,67,0
6880,0.3311593265993448,0,1116-DXXDF,Two year,Electronic check,100.45,3801.7,39,0
3087,0.33072571305163606,0,2967-MXRAV,One year,Mailed check,18.8,18.8,1,0
3249,0.3306155941971903,0,3062-ICYZQ,Month-to-month,Electronic check,93.8,4539.35,51,0
6068,0.3305652943096282,0,6297-NOOPG,Two year,Electronic check,110.5,7752.05,70,0
4660,0.3297522611650774,0,0310-VQXAM,Month-to-month,Mailed check,19.85,178.8,9,0
4193,0.32969615266731883,0,9909-DFRJA,One year,Bank transfer (automatic),95.85,2475.35,26,0
6461,0.3295566490515378,0,4759-PXTAN,One year,Electronic check,80.1,4693.2,59,0
2154,0.3286461056121734,0,6583-SZVGP,Two year,Bank transfer (automatic),108.1,5067.45,48,0
5514,0.3280864013914589,0,2272-WUSPA,Two year,Electronic check,110.75,7751.7,72,0
5984,0.32804667422114075,0,1707-HABPF,One year,Bank transfer (automatic),91.3,4126.35,46,1
5330,0.3280379304976704,0,0265-PSUAE,Month-to-month,Bank transfer (automatic),100.7,1522.7,16,0
6383,0.32753812755157596,0,3896-RCYYE,Month-to-month,Credit card (automatic),53.4,3579.15,67,0
5782,0.3258975106138327,0,9700-ISPUP,Month-to-month,Electronic check,65.5,616.9,10,0
15,0.3243697405098363,0,9420-LOJKX,Month-to-month,Credit card (automatic),99.1,1426.4,15,0
1795,0.32423619014649,0,8450-JOVAH,Month-to-month,Mailed check,56.7,113.55,2,0
5600,0.32403708817778604,0,1376-HHBDV,Month-to-month,Mailed check,48.8,1536.75,30,0
5380,0.32329673576128454,0,9518-IMLHK,Month-to-month,Bank transfer (automatic),72.45,2156.25,31,0
5959,0.32318899955269687,0,8457-XIGKN,Month-to-month,Credit card (automatic),19.6,356.15,20,0
3933,0.323013449761183,0,5353-WILCI,Month-to-month,Electronic check,56.05,1522.65,28,0
2104,0.3219179271237929,0,5027-YOCXN,One year,Credit card (automatic),110.05,5686.4,51,0
3584,0.3215666230808327,0,2972-YDYUW,One year,Electronic check,94.7,5468.95,57,0
331,0.3208077235418901,0,4187-CINZD,One year,Credit card (automatic),95.25,4424.2,46,1
5286,0.320204416884707,0,3680-CTHUH,One year,Credit card (automatic),116.6,7049.5,60,0
2454,0.32001058483595085,0,3758-CKOQL,One year,Credit card (automatic),107.0,6152.3,59,0
617,0.31844386289095866,0,5103-MHMHY,Month-to-month,Mailed check,45.95,45.95,1,0
2951,0.31803130461597917,0,9480-BQJEI,One year,Bank transfer (automatic),92.3,5731.45,62,0
680,0.31699043398950016,0,7593-JNWRU,Month-to-month,Bank transfer (automatic),44.6,260.8,6,0
3925,0.3158684805558281,0,4016-BJKTZ,Two year,Electronic check,108.9,2809.05,25,0
5876,0.3157944754638238,0,7879-CGSFV,One year,Mailed check,100.9,5552.05,55,0
6624,0.3147734980905088,0,9644-UMGQA,Month-to-month,Electronic check,49.15,295.65,6,0
6301,0.3143616607842592,0,5025-GOOKI,Month-to-month,Credit card (automatic),18.9,347.65,20,0
6004,0.3142019497028973,0,9932-WBWIK,Month-to-month,Mailed check,20.35,215.25,11,0
6282,0.31312247406164595,0,6733-LRIZX,Two year,Electronic check,108.95,4025.5,35,0
3998,0.3113671704520936,0,4003-OCTMP,One year,Electronic check,64.0,1910.75,31,0
3661,0.3105917989838244,0,3893-JRNFS,Month-to-month,Bank transfer (automatic),39.9,2796.35,68,0
4961,0.31035779344420267,0,2428-ZMCTB,Month-to-month,Credit card (automatic),19.75,208.25,10,0
1555,0.30707609932796376,0,4785-QRJHC,One year,Bank transfer (automatic),59.9,2816.65,46,1
4348,0.3062110821810414,0,3623-FQBOX,Month-to-month,Mailed check,19.95,416.4,21,0
4485,0.3062045698575157,0,1530-ZTDOZ,Month-to-month,Bank transfer (automatic),40.65,2070.75,49,0
2954,0.3060847875369484,0,9495-SKLKD,Month-to-month,Bank transfer (automatic),95.95,4456.65,45,0
3396,0.3060049436614711,0,5804-HYIEZ,Month-to-month,Electronic check,106.05,7554.05,70,0
4254,0.30590383446811004,0,7669-LCRSD,Month-to-month,Mailed check,56.3,628.65,12,0
3948,0.30515812989023045,0,0536-ACXIP,Two year,Electronic check,109.55,8165.1,72,0
4117,0.30387419652794984,0,9114-AAFQH,One year,Electronic check,65.65,3094.65,48,0
165,0.303849481412161,0,4464-JCOLN,One year,Mailed check,19.85,35.9,2,0
526,0.30370027886122175,0,1447-PJGGA,Two year,Electronic check,95.25,5464.65,57,0
4212,0.3036699037723511,0,6968-MHOMU,One year,Credit card (automatic),45.0,2689.35,58,0
4795,0.30341261614410525,0,9592-ERDKV,One year,Mailed check,79.25,2911.8,37,0
3978,0.3029848645142829,0,0233-FTHAV,One year,Bank transfer (automatic),79.2,4765.0,60,0
3116,0.30252916996379875,0,1696-MZVAU,One year,Credit card (automatic),25.25,947.75,39,0
2649,0.3021259226046956,0,7013-PSXHK,One year,Mailed check,80.75,3208.65,40,0
5564,0.30100685538324207,0,9367-TCUYN,Month-to-month,Mailed check,20.1,223.6,12,0
6215,0.29987101068434596,0,5343-SGUBI,One year,Mailed check,80.2,4297.6,52,0
4580,0.29889476645984164,0,1353-GHZOS,One year,Bank transfer (automatic),59.75,1374.35,22,0
5212,0.29875707015559444,0,5360-LJCNJ,Two year,Bank transfer (automatic),105.15,7555.0,71,0
5776,0.29798996609132455,0,2242-MFOTG,One year,Bank transfer (automatic),80.1,2603.3,33,0
2186,0.2974816825130788,0,2055-SIFSS,Month-to-month,Bank transfer (automatic),51.65,2838.55,55,1
674,0.29647470178017626,0,4323-SADQS,Month-to-month,Electronic check,34.5,279.25,7,0
2695,0.2958257694071236,0,6891-JPYFF,Month-to-month,Credit card (automatic),105.25,4997.5,48,0
2346,0.295400776693765,0,9931-KGHOA,Month-to-month,Bank transfer (automatic),55.0,2473.95,46,0
3474,0.2950722197126251,0,1136-XGEQU,One year,Credit card (automatic),84.15,4164.4,50,0
2469,0.2946699962618874,0,2040-OBMLJ,One year,Credit card (automatic),81.7,2548.65,31,0
5930,0.2946338860542197,0,3173-NVMPX,Month-to-month,Mailed check,55.3,501.2,9,0
3398,0.2937918718426274,0,5934-TSSAU,Month-to-month,Credit card (automatic),75.3,1702.9,23,0
916,0.29284854187115733,0,0748-RDGGM,One year,Bank transfer (automatic),109.5,7534.65,70,0
6118,0.2926295509018349,0,0289-IVARM,Month-to-month,Electronic check,60.55,1982.6,35,0
2324,0.2909632582062301,0,2001-MCUUW,Two year,Electronic check,108.65,4903.2,46,0
5315,0.29070248696663853,0,5537-UXXVS,Month-to-month,Bank transfer (automatic),19.25,375.25,20,0
2535,0.2904331719439586,0,7997-EASSD,One year,Credit card (automatic),81.2,4965.1,63,0
2764,0.29024894352594943,0,0013-MHZWF,Month-to-month,Credit card (automatic),69.4,571.45,9,0
1729,0.2897812392235276,0,1444-VVSGW,One year,Credit card (automatic),115.65,7968.85,70,0
902,0.2893487774265114,0,5949-EBSQK,Month-to-month,Credit card (automatic),61.45,229.55,4,0
5879,0.2891534859729823,0,7246-ZGQDF,Month-to-month,Electronic check,54.5,54.5,1,0
3974,0.2889489448320695,0,6838-HVLXG,Month-to-month,Mailed check,20.3,246.7,12,0
3902,0.2883807727658552,0,7909-FIOIY,Month-to-month,Mailed check,24.85,434.8,19,0
6724,0.2882829253624323,0,4657-FWVFY,Month-to-month,Credit card (automatic),96.35,3915.4,40,0
5860,0.28727126277996723,0,3733-UOCWF,One year,Bank transfer (automatic),85.55,5251.75,61,1
2935,0.28725591020513747,0,2958-NHPPS,Month-to-month,Electronic check,20.85,473.9,23,0
5258,0.28676489190270765,0,9256-JTBNZ,Month-to-month,Bank transfer (automatic),20.3,246.3,11,0
2544,0.28592545727311397,0,0297-RBCSG,One year,Bank transfer (automatic),65.35,1231.85,19,0
6104,0.2858731422364482,0,5539-HIVAK,Month-to-month,Mailed check,25.7,734.6,28,1
5645,0.2854183946561055,0,4903-CNOZC,One year,Credit card (automatic),70.9,1964.6,29,0
2254,0.28532382978042514,0,7531-GQHME,Month-to-month,Credit card (automatic),20.05,265.45,12,0
923,0.2848839134796197,0,2165-VOEGB,One year,Bank transfer (automatic),105.2,4822.85,46,0
1468,0.28456882250302173,0,5271-YNWVR,Two year,Electronic check,113.15,7856.0,68,0
5376,0.2837386696238787,0,0373-AIVNJ,One year,Mailed check,39.55,373.0,9,0
4631,0.2835485908693008,0,9040-KZVWO,One year,Bank transfer (automatic),75.5,2018.1,26,0
4536,0.2835246904586549,0,1925-LFCZZ,One year,Bank transfer (automatic),50.05,2743.45,55,1
3265,0.28305121729724353,0,3466-WAESX,Month-to-month,Electronic check,69.1,1083.7,16,0
2694,0.28138908874263957,0,6900-RBKER,Two year,Credit card (automatic),89.45,4577.75,52,0
1003,0.2810234879010186,0,2533-QVMSK,Two year,Electronic check,94.1,5638.3,61,0
3335,0.2804943154287306,0,7336-RLLRH,One year,Mailed check,80.85,2204.35,27,0
2339,0.2804773930558723,0,0516-UXRMT,One year,Electronic check,92.05,5755.8,62,0
1924,0.2798233154901436,0,5630-AHZIL,Month-to-month,Bank transfer (automatic),64.5,177.4,3,0
6155,0.27920378196323165,0,9867-NNXLC,Month-to-month,Mailed check,20.05,470.2,22,0
2653,0.279071702132034,0,1730-VFMWO,Month-to-month,Bank transfer (automatic),50.2,1815.3,34,0
6069,0.27857366540457335,0,8204-TIFGJ,Month-to-month,Bank transfer (automatic),20.3,470.6,23,0
6641,0.27798283679063573,0,9330-VOFSZ,Two year,Credit card (automatic),110.8,6640.7,60,0
794,0.2776299949463716,0,1322-AGOQM,Month-to-month,Bank transfer (automatic),30.3,1380.1,46,0
1783,0.2774535797873724,0,5294-CDGWY,One year,Electronic check,59.3,3014.65,51,0
5156,0.27683159754711256,0,2001-EWBQU,Two year,Electronic check,104.7,6333.8,60,0
3901,0.27572627420986007,0,1179-INLAT,One year,Mailed check,19.45,69.25,3,0
2909,0.2744620581987049,0,5223-UZAVK,One year,Credit card (automatic),100.3,6603.8,64,0
25,0.27417244441897387,0,0486-HECZI,Month-to-month,Electronic check,96.75,5238.9,55,0
325,0.27287223797769256,0,2223-KAGMX,Month-to-month,Bank transfer (automatic),19.4,289.3,15,0
6988,0.27268693463703514,0,1264-FUHCX,One year,Credit card (automatic),56.3,2780.6,49,0
4218,0.27056842216449095,0,6568-POCUI,Two year,Credit card (automatic),95.2,4285.8,45,0
4410,0.26866983479624373,0,5996-NRVXR,One year,Credit card (automatic),98.15,4116.8,40,1
6786,0.2666911389010312,0,4670-TABXH,Two year,Credit card (automatic),109.75,7758.9,72,0
504,0.26640847928385514,0,2484-DGXPZ,Month-to-month,Mailed check,19.55,658.95,31,0
4029,0.26562966712969993,0,0106-UGRDO,Two year,Electronic check,116.0,8182.85,69,0
7013,0.26527089588772934,0,9586-JGQKH,Two year,Bank transfer (automatic),105.4,6794.75,64,0
998,0.26469242194264053,0,6598-RFFVI,One year,Credit card (automatic),19.3,28.3,2,0
5936,0.2641053632956496,0,8034-RYTVV,One year,Credit card (automatic),84.25,4589.85,55,0
3181,0.2636082699837806,0,2307-FYNNL,Two year,Electronic check,109.05,7108.2,65,1
5451,0.2633200353401256,0,0440-UEDAI,One year,Credit card (automatic),94.45,5042.75,53,0
1999,0.26195291427394346,0,7654-YWJUF,One year,Bank transfer (automatic),84.25,3539.25,43,0
3533,0.2608500310238648,0,9537-VHDTA,Month-to-month,Mailed check,51.2,51.2,1,0
3400,0.26039318554351876,0,6784-XYJAE,One year,Electronic check,55.8,1941.5,36,0
1001,0.2595666687588719,0,2930-UOTMB,Month-to-month,Credit card (automatic),65.25,1994.3,31,0
4651,0.2588882268483247,0,6968-URWQU,One year,Mailed check,56.35,2391.15,43,0
5026,0.2584749018014121,0,8582-KRHPJ,Month-to-month,Mailed check,35.0,1782.4,50,0
5415,0.2578580338040655,0,9972-NKTFD,Month-to-month,Bank transfer (automatic),54.65,1517.5,28,0
2373,0.25757777946264204,0,3729-OWRVL,Two year,Electronic check,110.35,7246.15,65,1
3472,0.25704033856986164,0,7311-MQJCH,One year,Electronic check,19.55,99.6,5,0
3151,0.25532881860186313,0,8646-JCOMS,One year,Bank transfer (automatic),90.55,6130.95,66,0
2890,0.25506092103946165,0,9089-UOWJG,Month-to-month,Credit card (automatic),58.35,740.55,12,0
3509,0.2548395720423277,0,3597-YASZG,Two year,Bank transfer (automatic),104.45,7349.35,70,1
6498,0.25451286371442755,0,0327-WFZSY,One year,Electronic check,100.0,3835.55,39,0
2775,0.2543785701244227,0,8496-DMZUK,One year,Bank transfer (automatic),90.4,2820.65,30,0
3585,0.2539904787538712,0,1104-FEJAM,Month-to-month,Electronic check,64.4,1802.15,28,0
5314,0.25384777683316495,0,8780-RSYYU,Month-to-month,Credit card (automatic),19.2,532.1,25,0
3707,0.25263663714301837,0,1174-FGIFN,One year,Electronic check,90.45,2509.25,28,0
4255,0.25259320755774406,0,3567-PQTSO,One year,Electronic check,105.25,5576.3,53,0
3131,0.2525081495189417,0,1702-CCFNJ,Month-to-month,Bank transfer (automatic),61.35,3169.55,52,0
4061,0.2519280570558981,0,7663-CUXZB,Two year,Electronic check,113.75,6561.25,59,0
2791,0.2503176083353163,0,6766-HFKLA,Two year,Bank transfer (automatic),103.2,5744.35,56,0
2310,0.24960044047386776,0,0742-LAFQK,Two year,Electronic check,99.15,7422.1,72,0
2006,0.24874865128142412,0,5524-KHNJP,One year,Credit card (automatic),74.75,2453.3,33,0
4544,0.24861205282331372,0,9544-PYPSJ,Month-to-month,Credit card (automatic),96.1,6019.35,62,1
6583,0.24815960068145804,0,6728-CZFEI,One year,Mailed check,56.15,931.9,15,0
5070,0.2474116431006682,0,6992-TKNYO,One year,Credit card (automatic),69.0,2669.45,38,0
6667,0.24713703466498743,0,7233-IOQNP,Month-to-month,Bank transfer (automatic),34.0,1505.35,43,0
2675,0.24702623633035983,0,1338-CECEE,One year,Bank transfer (automatic),68.5,2839.95,41,0
6938,0.24664269250892984,0,1956-YIFGE,One year,Mailed check,100.05,2090.25,22,0
5103,0.24651817397356757,0,7691-XVTZH,Two year,Bank transfer (automatic),89.95,5974.3,68,0
1922,0.24650554270266004,0,1891-QRQSA,Two year,Bank transfer (automatic),111.6,7099.0,64,1
1073,0.24595611522749536,0,0628-CNQRM,One year,Bank transfer (automatic),67.5,1544.05,22,0
3640,0.24564359393317253,0,8231-BSWXX,One year,Credit card (automatic),79.05,5552.5,71,0
2572,0.24458582692642827,0,0811-GSDTP,Month-to-month,Electronic check,30.15,382.2,13,0
4625,0.24426982405488257,0,2926-JEJJC,One year,Bank transfer (automatic),20.2,140.95,8,0
6783,0.24364209686534585,0,9388-ZEYVT,One year,Electronic check,44.15,1931.3,43,0
43,0.24353461587889058,0,2070-FNEXE,Month-to-month,Bank transfer (automatic),76.45,503.6,7,1
6338,0.2432703927838326,0,5081-NWSUP,One year,Mailed check,64.9,685.55,10,0
1840,0.24324137532061502,0,6797-LNAQX,Two year,Bank transfer (automatic),98.3,6859.5,70,0
1119,0.24319543686860945,0,5445-PZWGX,One year,Electronic check,102.0,6529.25,62,0
2161,0.2429429448639166,0,9967-ATRFS,Month-to-month,Mailed check,19.9,367.55,19,0
4578,0.24277653496891477,0,1545-JFUML,Two year,Electronic check,99.0,6994.6,71,0
6789,0.2407474085433867,0,5161-XEUVX,Two year,Mailed check,94.3,3460.95,37,0
6416,0.24017836769617268,0,4937-QPZPO,One year,Electronic check,99.9,6241.35,61,0
6193,0.23880660381337554,0,8909-BOLNL,One year,Mailed check,21.2,52.05,3,0
1015,0.2386915332880181,0,3594-UVONA,One year,Credit card (automatic),85.95,3110.1,35,0
6645,0.23663957814964312,0,2911-IJORQ,One year,Bank transfer (automatic),90.6,3358.65,37,0
4838,0.23662002693627626,0,4098-NAUKP,Month-to-month,Electronic check,84.65,5683.6,68,1
3494,0.23541530082433199,0,7036-TYDEC,Two year,Electronic check,104.0,7028.5,69,0
969,0.23490447502014639,0,1150-WFARN,Two year,Credit card (automatic),108.75,7156.2,67,0
6415,0.23440711145583557,0,0201-MIBOL,Two year,Bank transfer (automatic),102.4,6471.85,66,1
2257,0.23436052461437787,0,0913-XWSCN,Month-to-month,Bank transfer (automatic),85.5,4713.4,55,0
3916,0.23397136726316167,0,6366-XIVKZ,Month-to-month,Mailed check,63.15,816.8,13,0
3580,0.23354007596903997,0,3097-PYWXL,Month-to-month,Electronic check,19.95,82.9,4,0
6467,0.2333381849141114,0,9374-YOLBJ,Month-to-month,Electronic check,19.25,19.25,1,0
4359,0.2330123823270189,0,9629-NHXFW,Month-to-month,Mailed check,19.4,19.4,1,0
1946,0.23292951764009726,0,3679-XASPY,Month-to-month,Electronic check,19.45,19.45,1,0
2477,0.23242994611089418,0,2798-NYLMZ,Two year,Credit card (automatic),108.55,7616.0,71,0
4373,0.23181077611520723,0,9052-DHNKM,One year,Electronic check,61.55,1581.95,26,0
5789,0.23070110053708334,0,6171-ZTVYB,Month-to-month,Bank transfer (automatic),66.25,2907.35,43,0
3515,0.2303582142010681,0,9917-KWRBE,One year,Credit card (automatic),78.35,3211.2,41,0
3693,0.23023711017961182,0,6559-RAKOZ,One year,Electronic check,97.95,4917.9,49,0
1532,0.22893904878232604,0,7854-EKTJL,Month-to-month,Electronic check,19.6,35.85,2,0
5334,0.22832456427492387,0,9128-CPXKI,Two year,Electronic check,95.8,5655.45,59,0
5071,0.22772114351001943,0,4468-YDOVK,Month-to-month,Bank transfer (automatic),48.65,235.2,5,0
2912,0.22760336075586235,0,9350-VLHMB,Month-to-month,Bank transfer (automatic),89.55,6373.1,67,0
6054,0.2266004021845771,0,5619-XZZKR,One year,Mailed check,19.95,68.2,4,0
5822,0.22636762245858996,0,5701-GUXDC,One year,Credit card (automatic),35.4,978.6,26,0
5395,0.2261133424758657,0,7501-VTYLJ,Month-to-month,Mailed check,51.55,106.2,2,0
2322,0.22544970405978995,0,5173-ZXXXL,One year,Mailed check,19.95,47.7,2,0
4680,0.22470860555968225,0,8819-ZBYNA,Two year,Credit card (automatic),109.1,6393.65,58,0
629,0.22394900531365206,0,5236-PERKL,Two year,Bank transfer (automatic),112.95,6465.0,57,0
5488,0.2237625894474181,0,5092-STPKP,Month-to-month,Credit card (automatic),56.35,1381.2,24,0
3896,0.22375804731788632,0,2323-ARSVR,Two year,Electronic check,111.05,7321.05,67,0
3619,0.22300272855857384,0,6993-YGFJV,Two year,Bank transfer (automatic),112.55,7806.5,69,0
3278,0.22289427319651442,0,3750-YHRYO,One year,Mailed check,20.65,150.0,7,0
5481,0.22276170875240967,0,3162-ZJZFU,Month-to-month,Electronic check,92.55,4779.45,53,0
2928,0.22273367327824362,0,7677-SJJJK,One year,Credit card (automatic),19.9,153.95,8,0
5471,0.22191817390615412,0,4501-UYKBC,One year,Credit card (automatic),69.1,3255.35,46,1
3201,0.22052105089341448,0,7492-TAFJD,Two year,Mailed check,38.55,280.0,7,0
6403,0.22040602582560995,0,0725-CXOTM,One year,Credit card (automatic),89.65,3348.1,36,0
4586,0.22038833231486718,0,6473-ULUHT,Month-to-month,Electronic check,84.9,1398.25,16,0
1548,0.2200498073878867,0,0568-ONFPC,Month-to-month,Bank transfer (automatic),25.9,135.0,5,0
3725,0.2199325633168506,0,9405-GPBBG,Two year,Credit card (automatic),110.5,7069.25,64,0
2431,0.21988419527057054,0,6919-ELBGL,Two year,Bank transfer (automatic),114.95,8196.4,72,1
3083,0.21906487847450287,0,7426-WEIJX,Month-to-month,Electronic check,80.95,4859.1,60,1
1639,0.21767109329299392,0,8559-CIZFV,One year,Mailed check,77.5,1625.0,21,0
3253,0.21749417397208776,0,9637-CDTKZ,Two year,Credit card (automatic),114.1,8086.4,72,0
5631,0.21705065269772061,0,9070-BCKQP,Two year,Credit card (automatic),110.15,7881.2,72,0
3442,0.21648465099672667,0,4223-BKEOR,One year,Mailed check,64.85,1336.8,21,0
4897,0.21509079697827102,0,7184-LRUUR,One year,Bank transfer (automatic),65.25,1441.8,22,0
5505,0.21474573496107588,0,6075-QMNRR,Month-to-month,Bank transfer (automatic),49.75,2535.55,52,0
5550,0.21470257907985882,0,4647-XXZAM,Month-to-month,Mailed check,45.5,285.2,6,0
2179,0.2143958762184173,0,4686-GEFRM,Two year,Bank transfer (automatic),98.7,6858.9,70,0
5859,0.2139485735875088,0,4049-ZPALD,Two year,Bank transfer (automatic),99.0,6375.8,64,0
5794,0.21370789815910612,0,9866-OCCKE,Two year,Mailed check,109.75,8075.35,72,1
5679,0.2128927091729361,0,3472-OAOOR,Month-to-month,Mailed check,34.95,610.2,19,0
3799,0.21268366264710759,0,0164-APGRB,Two year,Electronic check,114.9,8496.7,72,0
2438,0.21211010070061193,0,3115-CZMZD,Two year,Mailed check,20.25,0.0,0,0
3671,0.21202733602610246,0,9481-SFCQY,Month-to-month,Credit card (automatic),59.8,824.85,14,0
1011,0.21199019178983086,0,2325-ZUSFD,One year,Bank transfer (automatic),70.1,3913.3,57,0
4646,0.21173785062513986,0,9351-HXDMR,Two year,Credit card (automatic),110.9,8240.85,72,0
2350,0.21125240045465074,0,7954-MLBUN,Two year,Bank transfer (automatic),99.45,3109.9,31,0
4432,0.21092748401000308,0,6483-OATDN,Month-to-month,Credit card (automatic),51.3,411.6,8,0
2345,0.20984274759785473,0,2469-DTSGX,Two year,Electronic check,111.65,7943.45,72,1
5722,0.2084023078373322,0,5336-UFNZP,One year,Electronic check,107.45,7047.5,65,1
6565,0.20716712186867578,0,1952-DVVSW,One year,Mailed check,20.1,184.4,10,0
5532,0.20699587111147158,0,3097-IDVPU,Month-to-month,Credit card (automatic),50.1,910.45,19,0
3854,0.2068964567604535,0,8628-MFKAX,Two year,Credit card (automatic),116.75,8277.05,72,1
2815,0.20679039570747798,0,2388-LAESQ,Two year,Bank transfer (automatic),114.85,8317.95,72,1
2682,0.20627018992579577,0,7722-CVFXN,One year,Electronic check,105.2,5637.85,54,0
4269,0.20590657408394594,0,8853-TZDGH,Two year,Bank transfer (automatic),111.6,8012.75,72,0
